Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
India,IND,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,,,,,,,,,,0,11523.93867,11696.80949,11951.18316,12087.00618,12255.21934,12464.08075,12723.99681,13015.19503,13206.21483,13537.96976,13819.61059,14174.31755,14395.54223,14898.10099,15242.4664,15583.77094,16021.21285,16107.36253,16792.68326,17259.81145,17610.29043,17982.20147,18300.73771,18567.53041,20108.34336,20391.72777,20881.14507,21161.59353,21567.60143,22269.98063,22494.22678,22644.05318,23065.62765,23609.06958,24282.08753,24623.27231,25432.52726,26264.30779,26994.97717,,,,,,,,,,,,
India,IND,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391755933,0.412099377,0.414956506,0.410081708,0.406279553,0.400801016,0.405160185,0.404996159,0.389112502,0.380226576,0.379432172,0.36523306,0.356277831,0.344519169,0.335113686,0.328867834,0.324538104,0.325466309,0.351781567,0.361547178,0.329597742,0.334466792,0.347767034,0.329680751,0.337427364,0.327139753,0.31122856,,,,
India,IND,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,,,,,,,,,,,,9.762031651,9.232099671,9.831581034,9.081814991,7.295552195,8.573584314,8.777171119,7.484055027,9.902650728,9.463231669,7.809565662,6.552875036,4.815674412,4.00055812,6.315665435,5.300916205,5.947143571,6.184235008,7.615272913,8.259887793,8.797442832,11.04552069,11.98499323,12.19736885,13.05507749,14.2569889,14.93412171,17.23037626,20.06241322,20.44553977,20.08046084,20.3527755,19.663346,21.38063836,22.05265263,23.46924171,24.96960723,25.79397946,27.4526763,28.34760875,29.38204199,31.49652228,32.47555404,34.30552375,,,,,,
India,IND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.58033844,35.45754058,37.45816719,39.47555205,41.51317118,43.57198657,48.29339736,47.72497978,43.48357702,51.4939028,53.78060786,53.7414229,57.67730847,57.32030074,61.50429347,63.43433284,65.70223591,68.37382365,56.08607764,72.40401076,73.66350935,77.30266725,83.36793211,85.36612611,89.31665443,92.92933495,,
India,IND,Net official development assistance received (constant 2015 US$),DT.ODA.ODAT.KD,5472529785,4791299805,4677689941,6647120117,8227780273,8511750000,8112959961,8740389648,5813169922,5405140137,4678390137,5356020020,3154840088,3497270020,4965250000,5685250000,5994419922,3166350098,3118729980,3285840088,4825359863,4528629883,3900909912,4382419922,4155810059,3936429932,3868239990,2793979980,3068750000,2751629883,1963640015,3509520020,3028469971,1864880005,2591550049,1820800049,2120949951,1977729980,1965550049,1698250000,1697359985,2267120117,2169300049,692890014.6,849549987.8,1929859985,1399479980,1206319946,1787560059,2267649902,2531000000,2798929932,1403959961,2211639893,2711500000,3266530029,2681100098,3198389893,2376010010,,
India,IND,"Net official flows from UN agencies, UNECE (current US$)",DT.NFL.UNEC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,,,,,,,,,,,,,,,,,,21800000,14000000,28472000,37497000,23566000,58827367.4,17919903.1,27440956.1,24313507.8,9280113.5,35613894.4,61594670.2,17520197.3,18799756.4,-3824017.9,-9962745.1,-16889739.1,-7154482.2,30430041.6,-9988099.5,29359010.5,-9943027.3,99906721.5,-6335487.7,34091318.8,-15515227.2,-17780573,-26827951.4,-17292223.7,15803964.1,-16782727.5,64134627.1,78975676,102360229.9,11989235.9,62206223.4,50237780.2,-4786742.9,-16057724.4,22010854.2,89248001.8,373297887.2,426980603.1,
India,IND,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,,,,,,,,,,,1561578000,1649760000,2085600000,2392471000,2777453000,3236806000,3778708000,4132513000,4431332000,4969917000,5604957000,6377421257,7519778618,8336158155,8998446939,10382314453,11708737266,13650004182,15405443716,16962367648,19116598775,20650182000,22519697000,24123363000,27076453000,26065511000,25439995000,25408114000,26112533532,26461142000,25967936000,26468221000,26092808000,26504384000,28379250000,28004165000,30440342000,31998715000,32794420000,34432254000,37068178000,38129007000,38162785000,38185958000,37238474000,36508609000,36348017000,37233764000,36464450000,36808894000,
India,IND,Net ODA provided to the least developed countries (% of GNI),DC.ODA.TLDC.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Net bilateral aid flows from DAC donors, Iceland (current US$)",DC.DAC.ISLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000.0072,,,,,19999.99955,,,,,,,
India,IND,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,9560000.42,10949999.81,21879999.16,4599999.905,4949999.809,3650000.095,5619999.886,310000.0024,1960000.038,7130000.114,13960000.04,6590000.153,8510000.229,2500000,4869999.886,3160000.086,2730000.019,2180000.067,1789999.962,2190000.057,2589999.914,1759999.99,1470000.029,2420000.076,9369999.886,20239999.77,16000000,17409999.85,12270000.46,9369999.886,14500000,15659999.85,14279999.73,11229999.54,10119999.89,10409999.85,11239999.77,7550000.191,7980000.019,12220000.27,12779999.73,980000.0191,5780000.21,8270000.458,9579999.924,16450000.76,24329999.92,27770000.46,18680000.31,12319999.69,4170000.076,4659999.847,6199999.809,6599999.905,,
India,IND,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,,,,,,,,,,,,,,,,35.51545717,31.96205466,25.99737114,20.98896385,18.81903074,15.01896553,16.2946835,15.14759955,13.27725406,15.40681657,15.22622351,16.51936951,18.86521062,22.80186048,20.53063892,20.7447903,19.79935394,20.98118789,24.32283553,28.38970925,27.90413443,27.47403337,21.31711542,15.16570423,12.70819307,13.65358251,15.0089449,14.69864502,14.66878945,12.91320627,12.52811834,12.4590655,11.79719297,12.07333688,12.09230363,11.33963963,12.77827391,12.03007809,11.34039299,11.83051352,9.162527083,9.378095792,9.163354894,9.26982074,9.836687318,
India,IND,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4636519.763,-283578511.9,-1369117146,-5491125009,-1590475624,-3958322334,-2555657284,601151966.9,-2317070163,-2345216989,-2852793642,-1022422260,-8216187274,-9037076534,-12144114068,-9545718947,-33016300605,15074790314,-17756860244,-36875471079,-2664809742,-29285240146,-6857994918,-37740318603,-9486642829,4725209437,-30637784958,9597939591,-24584119878,
India,IND,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,0,17776013.3,23026309.47,13068415.52,13496502.35,12455736.62,15153361.08,38854328.11,24571485.05,22207099.13,25143719.35,24934650.13,40558650.91,108393928.2,127039845.2,72465533.69,49565207.9,68598351.54,75336944.71,93836422.84,90293739.53,118039538.7,150485539.5,200807738.7,315298932.6,282463092.3,317035850.7,345233067,549887942.1,611481232.4,671829366.3,845949436,1159824391,1528826913,1860070100,2438302981,2819291079,3990055617,3903908830,4848711889,5009034407,5466041710,6515405394,7905957777,7889685402,
India,IND,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2980489.25,,,,,,,,,,2980489.25,,,,,,,,,,2980489.25,,,,,,,,,,
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,,58.84319536,59.35779415,59.24747493,59.43515214,59.59154982,59.71027751,59.80344344,59.99078431,59.79839835,59.88584652,59.80680683,59.85019457,60.12094753,60.29954359,60.43811529,60.42298003,60.40347236,60.74014779,60.73611172,60.63251928,60.67590702,60.80035248,60.69642371,61.0293994,60.99172942,60.94195124,61.06000626,60.90798099,61.04588001,61.01628218,61.07446884,60.97995755,61.00585566,60.97524881,60.85887548,60.73913877,60.87098369,60.83499541,60.88443725,60.86896566,60.70483218,60.72938494,60.62478348,60.66716221,60.58341377,60.50941918,60.4132262,60.45930465,60.56390611,60.39741826,60.43004315,60.42062566,60.43946065,60.44719645,60.44719645,60.44719645,,,,
India,IND,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.77827337,13.56620071,12.40058387,10.85751596,10.31229972,10.96859705,10.34573638,10.50325183,10.32728064,10.67790153,10.65950762,11.64056382,11.50305704,10.52395153,9.879555899,9.100118151,10.11742908,10.42312827,9.478415923,8.851182208,8.888781442,10.3147376,9.864230324,9.592767418,9.272621064,9.295983197,9.50479049,8.831198962,9.080147269,9.177145908,9.102430596,8.827389275,
India,IND,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000111308,0.000218176,0.001069562,0.026228879,0.046333977,0.070767849,0.139027329,0.273224277,0.52753245,0.660146377,1.537875582,1.686489971,1.976136492,2.388075,2.805499865,3.95,4.38,5.12,7.5,10.07,12.58006091,15.1,21,17,22,32,20.08130004,,
India,IND,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,97500,64700,96600,94300,69000,90600,94700,99000,105300,100100,100000,104600,106500,113500,120400,139900,151000,159500,157600,156300,125800,117500,120300,105300,130100,168400,151300,182500,196100,180500,198426,206690,231413,263870,302790,330484,453921,569033,592292,601977,623196.7786,695626,678125.9378,689094,724541.12,787998,917625,1029426,1200111.363,,
India,IND,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,,,,,,,
India,IND,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15090,12361,15211,6500,10801,7540,17806,22161,14809,25665,37586,39141,48785,41090,44947,,
India,IND,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7,55.5,55.5,56.2,56.2,52.1,49.7,
India,IND,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,16.4,14.5,14,15,14.4,7.2,
India,IND,Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.24,,,,,,,,,,,,,,
India,IND,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4,,,,,,
India,IND,"Human capital index (HCI), male, lower bound (scale 0-1)",HD.HCI.OVRL.LB.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421,0.47397089,,0.482295364
India,IND,Goods and services expense (current LCU),GC.XPN.GSRV.CN,,,,,,,,,,,,,,,12470000000,15930000000,17710000000,17760000000,19540000000,23350000000,27160000000,33060000000,38340000000,43780000000,49460000000,61160000000,82280000000,90550000000,1.0335E+11,1.1702E+11,1.2389E+11,1.3397E+11,1.4241E+11,1.8457E+11,2.0381E+11,2.4845E+11,2.4689E+11,2.6544E+11,3.0529E+11,3.6673E+11,3.8113E+11,4.4095E+11,4.6508E+11,4.8012E+11,6.2888E+11,6.9832E+11,7.2266E+11,7.8559E+11,9.2753E+11,9.6537E+11,1.1835E+12,1.1835E+12,1.51442E+12,1.63392E+12,1.5686E+12,1.85811E+12,1.82192E+12,1.91679E+12,1.97953E+12,,
India,IND,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,,,,,,,,,,,,,,,33420000000,39960000000,44140000000,46570000000,55850000000,62300000000,67710000000,77420000000,84390000000,1.0613E+11,1.1631E+11,1.3523E+11,1.5127E+11,1.7209E+11,1.9834E+11,2.3563E+11,2.5904E+11,2.9751E+11,3.2729E+11,3.2283E+11,3.8537E+11,4.1905E+11,4.7014E+11,5.0746E+11,5.6527E+11,6.5373E+11,7.2679E+11,7.7593E+11,8.8326E+11,1.00627E+12,1.15164E+12,1.38753E+12,1.62141E+12,1.76809E+12,1.85525E+12,1.73616E+12,2.18744E+12,2.5164E+12,3.26575E+12,3.8709E+12,3.68463E+12,5.10648E+12,6.5179E+12,8.13646E+12,1.01975E+13,,
India,IND,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92567E+12,3.31197E+12,3.78169E+12,4.53412E+12,5.09616E+12,5.72551E+12,6.37756E+12,7.78294E+12,8.91806E+12,1.02103E+13,1.17703E+13,1.36641E+13,1.5592E+13,1.73668E+13,1.99442E+13,2.26015E+13,2.5386E+13,2.81661E+13,3.15918E+13,3.51785E+13,3.93877E+13,4.50415E+13,5.03943E+13,5.65179E+13,,,,,,,
India,IND,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,15.00006204,14.72533036,15.18662561,14.64131654,13.44842175,14.09378327,13.76697287,12.49959887,12.27454845,11.58573532,11.39805134,12.86587504,13.73133641,13.17165955,12.53289156,12.60249381,12.14914259,12.35664948,13.06674745,14.44307224,16.05107242,16.80479949,18.20389379,17.92934568,19.37890013,21.08185778,22.77388136,23.7641882,23.60998648,23.92569728,24.34236804,25.24682126,23.39950151,23.71089071,21.97002188,20.06034098,20.83325701,21.15814932,21.48861292,22.11802012,22.76208402,24.33461765,25.2193608,24.790494,22.14252799,19.08511443,17.65491748,16.22040558,19.48575177,23.15596442,22.83789485,24.81906098,25.25325286,25.46563202,23.97973397,23.69651441,25.22459431,23.20105876,22.00934522,23.69452895,
India,IND,Net domestic credit (current LCU),FM.AST.DOMS.CN,40280000000,43420000000,48520000000,54760000000,59130000000,66260000000,74750000000,81280000000,87970000000,96584225000,1.06978E+11,1.28801E+11,1.48512E+11,1.78551E+11,2.05381E+11,2.3929E+11,2.82109E+11,3.2407E+11,3.79545E+11,4.50992E+11,5.54066E+11,6.75471E+11,8.20127E+11,9.52672E+11,1.15014E+12,1.35143E+12,1.60298E+12,1.84385E+12,2.17538E+12,2.5782E+12,2.92947E+12,3.34737E+12,3.76661E+12,4.26858E+12,4.80824E+12,5.25748E+12,6.29402E+12,7.04442E+12,8.15099E+12,9.61095E+12,1.11455E+13,1.24551E+13,1.44464E+13,1.58222E+13,1.86699E+13,2.15552E+13,2.6144E+13,3.03266E+13,3.81008E+13,4.54417E+13,5.60483E+13,6.65236E+13,7.67474E+13,8.75281E+13,9.4642E+13,1.04131E+14,1.14454E+14,1.23215E+14,1.36985E+14,1.50378E+14,
India,IND,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170691586,0.17070585,0.17070585,,
India,IND,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.551661586,7.651858702,7.756703966,7.862047971,7.969085941,8.077197971,8.187988576,8.300790197,8.414854136,8.527388461,8.63864154,8.748762287,8.860900057,8.972784602,9.08771431,9.206693192,9.33098927,9.45903033,9.591556645,9.727023268,9.865407172,9.988462534,10.08099394,10.17697544,10.27864214,10.38593072,10.5007477,10.622661,10.75240427,10.88859781,11.03287273,11.16933214,11.28202325,11.40035173,11.52532825,11.65631934,11.79394719,11.93719227,12.08819291,12.24726045,12.4156338,12.56137975,12.65438798,12.75500918,12.86362674,12.97904885,13.10259041,13.23435805,13.37611396,13.52810352,13.69290799,13.87070202,14.06128377,14.26394942,14.47754463,14.70126228,14.93516232,15.17972912,15.43508062,15.6745208,
India,IND,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,,,,,,,,,,,,15.08756422,14.03527412,14.18390682,12.50368768,12.20927555,12.33626336,12.60255434,13.58702759,13.69824505,12.61735745,12.99805637,12.27756271,12.34917733,12.93669337,11.79053245,10.51310788,10.33118571,10.83222684,10.38557338,10.75017439,10.50249061,9.981701892,9.674979887,9.89896835,9.567883789,9.399643513,9.682830326,9.20323442,8.981336572,8.569920489,8.312896312,8.393903117,8.450925712,8.029992123,7.806739658,7.464891546,6.926105726,6.596951251,6.272677404,6.208523077,6.173230416,5.70148987,5.704306706,5.490005793,,,,,,
India,IND,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,71.58134489,72.22300771,71.1748656,69.89978621,70.32077409,69.90987169,70.30202107,70.84383517,71.15303095,71.44684529,71.75974801,71.70203226,71.34055326,71.61359237,71.86098526,72.25818477,72.28627417,70.8993965,71.74566762,71.23590134,71.43318126,71.23005582,71.24898445,71.61071381,71.23551338,70.65637663,71.22292888,70.6319297,70.90251545,74.13725882,72.15695075,75.29217665,74.61622815,74.91453783,74.89832631,74.57427055,74.42832335,74.12694995,73.81076761,,,,,,,,,,,,
India,IND,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.590013601,0.600349974,0.591042937,0.570580863,0.553471886,0.534794768,0.530890504,0.521679777,0.495641328,0.477429525,0.466014402,0.43894723,0.421517185,0.400173743,0.379044199,0.360742644,0.345536619,0.337459771,0.357785352,0.364935545,0.328854702,0.326884473,0.327277294,0.313541661,0.329261572,0.326510477,0.311269684,,,,
India,IND,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.169744801,5.014460356,5.10291466,5.220387427,5.362126495,5.454895743,5.692498468,5.69702395,5.90755539,6.079733204,6.168049502,6.374227418,6.424676051,6.767599445,6.934912976,7.202265342,7.394279839,7.534993599,7.403412438,7.250995149,7.526337512,7.598342825,7.635322743,7.939436299,8.023009104,,,,,,
India,IND,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.291597909,8.548366552,8.400188527,8.211161678,7.994113011,7.858160303,7.530163675,7.524182021,7.256037794,7.050547079,6.949594871,6.724806376,6.672001023,6.333921729,6.181107871,5.877519466,5.661849048,5.507649299,5.56214241,5.646711932,5.353179242,5.232985711,5.199643316,4.98862544,4.960149499,4.730910449,,,,,
India,IND,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1.978459997,1.57992104,1.615059405,2.028442561,2.164651387,2.168873404,2.744368213,2.775846236,1.752586944,1.558464514,1.329157394,1.497014451,0.863765439,0.915032031,1.24080997,1.634977355,1.702781357,0.81574749,0.824993374,0.889920486,1.170449378,1.019177841,0.817643321,0.842206851,0.789693703,0.685995317,0.803774684,0.612055535,0.663632284,0.603586,0.440375199,1.027656873,0.854526284,0.53233591,0.718742621,0.486405226,0.489232012,0.399270906,0.385107024,0.327452815,0.298524696,0.359411933,0.339832614,0.119514012,0.110528904,0.230325295,0.148307139,0.109703315,0.168793892,0.184170647,0.170803394,0.180973174,0.093116531,0.133962587,0.14847629,0.152673003,0.119170874,0.121886073,0.091422131,,
India,IND,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,,,,,,,,,13310000.42,6780000.21,6760000.229,7639999.866,6989999.771,5519999.981,7289999.962,8109999.657,10260000.23,16180000.31,21700000.76,26799999.24,23850000.38,24799999.24,30379999.16,19510000.23,26059999.47,23719999.31,32389999.39,29770000.46,28110000.61,24090000.15,22809999.47,20000000,19040000.92,33240001.68,26959999.08,19120000.84,18260000.23,17000000,9859999.657,16010000.23,21159999.85,17700000.76,21200000.76,19489999.77,20319999.69,15390000.34,15760000.23,17379999.16,15090000.15,20559999.47,16530000.69,12750000,12608745.57,8559115.41,11363201.14,10433799.74,6103317.261,5558685.78,2420138.121,,
India,IND,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,,,,,,,,,,,162632000,88558000,183378000,307279000,385417000,462378000,541902000,393775000,359264000,571192000,676435000,806754000,1207391000,888366000,840640000,1080321000,955607000,1697779000,2322212000,1771668000,1741050000,2251822000,1800081000,1307077000,1359619000,728508000,1246348000,1006721000,954585000,847136000,892740000,1032359000,-3317426000,-3766183000,388012000,1864112000,1582964000,1988630000,2358512000,2686014000,4580946000,2574590000,1177079000,555011000,1360966000,843044000,1013627000,885306000,1747476000,2380893000,
India,IND,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,,,,,,,,,,,1065196000,1170138000,1608727000,1928853000,2323664000,2808602000,3332968000,3655841000,3972025000,4505397000,5142002000,5908688257,6992144618,7807784155,8533133939,9681355453,10402579266,11698029182,12185908716,12568023648,13621962775,14203381000,15339123000,15978150000,17666075000,17499054000,17615773000,17911693000,18561718000,18929685000,18888421000,19457962000,21010862000,22598691000,23716798000,22728227000,24433023000,25318674000,25365082000,26049870000,25888349000,26604766000,26383891000,26405903000,25343487000,24120935000,23519621000,24379153000,23069523000,22017976000,
India,IND,"Net ODA provided, to the least developed countries (current US$)",DC.ODA.TLDC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Net bilateral aid flows from DAC donors, Ireland (current US$)",DC.DAC.IRLL.CD,,,,,,,,,,,,,,,360000.0143,9999.999776,79999.99821,9999.999776,29999.99933,19999.99955,19999.99955,39999.99911,50000.00075,50000.00075,50000.00075,50000.00075,79999.99821,90000.00358,29999.99933,9999.999776,29999.99933,79999.99821,119999.9973,389999.9857,259999.9905,610000.0143,569999.9928,479999.9893,490000.0095,970000.0286,870000.0048,2279999.971,1539999.962,1779999.971,3150000.095,6590000.153,5920000.076,7039999.962,6409999.847,5039999.962,4260000.229,4760000.229,4300000.191,3789999.962,3559999.943,1850000.024,1200000.048,1919999.957,1629999.995,,
India,IND,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4705262,101.2680199,83.86943123,79.59462439,62.85434168,142.9925632,83.47027151,66.24811498,64.0842135,48.76564697,47.22174966,46.89110026,50.91606661,51.183,50.8675561,55.7,54,
India,IND,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,5636968909,6661560792,7840968129,8514619552,10428503620,12332288193,12206338970,12766863801,13539767310,13910878312,13377661332,13993904624,15697155997,17728231448,20729919596,23347444194,23252022609,25330278382,27498376329,32381442656,39498835731,42386680922,46296383983,47572909237,53305746338,62452794818,65653991098,73807543012,88285790487,1.2071E+11,1.60228E+11,2.01515E+11,2.52732E+11,3.20713E+11,2.7458E+11,3.57996E+11,4.56523E+11,4.53744E+11,4.79503E+11,4.9822E+11,4.43164E+11,4.45919E+11,5.07948E+11,5.58423E+11,5.69381E+11,
India,IND,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,,,,,10326246.71,7706430.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73537638.39,-276512439,-550019384.4,-890688166,-2026439031,-2186732315,-3464411052,-2587058630,-2089233597,-3074684332,-4073961343,-3947895992,-2444138426,-3592188066,-4628652265,-5992285935,-8201628958,-24149749830,-19485789183,-11428785746,-23890659988,-15442447343,-26388082470,-22890162761,-36495216491,-39411278940,-28875941053,-30699661201,-37469945322,
India,IND,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,,,,,,,,,,,,,,,,1054429279,1140339679,1286195618,1555185643,2119707072,2981250140,3248934601,3471435846,3705025624,3641498271,3902932258,3945325643,4629176088,5321401026,5873652595,6089548067,5945075745,6735101347,6496558658,8199772593,10267794516,11171035176,12442708484,14539897341,17271286039,19187986330,20098890498,21039210378,24877940963,35440956520,47166360582,58514164307,70174852290,55562861740,53030141320,78912971414,77758139080,79919618509,78722220355,81118589091,82643096048,95922439917,1.09371E+11,1.24182E+11,1.30535E+11,
India,IND,Land area (sq. km),AG.LND.TOTL.K2,,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,,
India,IND,Agricultural land (sq. km),AG.LND.AGRI.K2,,1749520,1764820,1761540,1767120,1771770,1775300,1778070,1783640,1777920,1780520,1778170,1779460,1787510,1792820,1796940,1796490,1795910,1805920,1805800,1802720,1804010,1807710,1804620,1814520,1813400,1811920,1815430,1810910,1815010,1814130,1815860,1813050,1813820,1812910,1809450,1805890,1809810,1808740,1810210,1809750,1804870,1805600,1802490,1803750,1801260,1799060,1796200,1797570,1800680,1795730,1796700,1796420,1796980,1797210,1797210,1797210,,,,
India,IND,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,28.2252907,32.17143236,28.19435692,29.59238325,33.97326238,28.86843142,32.75444189,40.87317786,47.89496627,59.18720458,55.56925582,44.65388575,37.83652441,37.00579065,41.15067227,42.70349503,40.40512082,28.86881698,29.63186975,31.495703,31.36238085,29.93639835,43.29984852,55.25703398,63.64819387,60.88316145,61.97255757,63.94629393,63.00400943,67.48856614,68.92239348,69.9915422,70.05314464,71.14732274,70.26526637,69.65302575,67.92565343,70.29041687,70.52329097,70.48587461,72.60354028,72.20694829,72.22720506,72.79782402,72.34937162,
India,IND,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,,,43.43416065,42.32906498,44.80751492,48.23673437,48.2566543,48.27104745,50.28887695,54.44138588,51.68364634,53.39515186,54.67144202,52.70890004,51.94327774,44.86000221,52.45233551,55.9173268,60.20928431,58.3897656,58.64094678,59.51695837,49.19175334,50.66869643,52.8339937,58.10627038,62.54360823,66.42153384,71.54464607,71.66293638,70.68849531,72.03885848,73.51589132,73.75032466,76.2175207,73.54615402,72.42163021,74.26356771,76.04162099,79.20348955,77.83763376,74.76121668,75.3171633,76.76109626,73.71176678,71.07446914,66.25703182,64.20260433,62.78338882,66.81664637,63.76401739,62.22553206,64.7709423,61.87680707,64.00564848,70.60251702,73.06826018,70.66660778,69.83366076,71.5468702,
